"","station","year","month","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","WSPM"
"11","Wanshouxigong",2014,1,118.092375366569,158.651026392962,62.9369501466276,80.4061583577713,2216.56891495601,11.8519061583578,0.161730205278592,1018.89765395894,-12.6391495601173,1.59296187683284
"12","Wanshouxigong",2014,2,150.510978043912,173.393213572854,63.8223552894212,73.7784431137725,2281.2375249501,20.9241516966068,-0.119161676646707,1021.14670658683,-10.2606786427146,1.48542914171657
"13","Wanshouxigong",2014,3,98.0454545454545,158.140495867769,39.3953168044077,65.9476584022039,1468.59504132231,48.0826446280992,10.6946280991736,1012.76225895317,-5.82052341597796,1.81487603305785
"14","Wanshouxigong",2014,4,86.6801112656467,141.15438108484,18.7524339360223,54.8915159944367,1074.54798331015,68.7273991655076,17.17719054242,1009.58038942976,3.96675938803894,1.61168289290681
"15","Wanshouxigong",2014,5,60.9116642958748,117.281792318634,14.9736842105263,48.849786628734,961.593172119488,90.6826458036984,21.8338549075391,1000.83371266003,7.06216216216216,2.0022759601707
"16","Wanshouxigong",2014,6,58.426724137931,80.9698275862069,6.20545977011494,46.0359195402299,986.206896551724,102.041666666667,24.8545977011494,999.299281609195,16.4258620689655,1.39051724137931
"17","Wanshouxigong",2014,7,83.3507246376812,109.397101449275,5.35217391304348,40.468115942029,898.550724637681,105.604347826087,28.35,997.747391304348,19.4297101449275,1.49333333333333
"18","Wanshouxigong",2014,8,64.6412162162162,91.4804054054054,4.05162162162162,49.1974324324324,1028.64864864865,94.8255405405405,26.2062162162162,1001.885,18.1233783783784,1.39527027027027
"19","Wanshouxigong",2014,9,72.3323275862069,98.2058908045977,5.78448275862069,59.0704022988506,1178.73563218391,54.4313218390805,21.1801724137931,1007.7808908046,13.8620689655172,1.30402298850575
"20","Wanshouxigong",2014,10,112.217851739788,144.621785173979,7.1679273827534,82.1694402420575,1441.1497730711,24.7155824508321,14.0782148260212,1013.73388804841,6.64856278366112,1.19273827534039
"21","Wanshouxigong",2014,11,104.269274537696,142.876102418208,14.3065433854908,77.1238975817923,1798.00853485064,21.4864864864865,6.36557610241821,1021.90014224751,-5.28520625889047,1.55391180654339
"22","Wanshouxigong",2014,12,67.0299435028249,110.114971751412,32.496186440678,63.1901129943503,1851.83615819209,29.8973163841808,-0.16228813559322,1025.91087570621,-16.2891242937853,2.22542372881356
"23","Wanshouxigong",2015,1,103.663685636856,128.158536585366,38.5437669376694,76.9644986449864,2016.39566395664,24.1467479674797,-0.15230352303523,1020.94430894309,-13.780352303523,1.59661246612466
"24","Wanshouxigong",2015,2,104.835423197492,136.637931034483,28.4263322884013,59.7382445141066,1575.39184952978,38.8510971786834,1.96959247648903,1017.16394984326,-11.9813479623824,1.82194357366771
"25","Wanshouxigong",2015,3,87.3268698060942,152.318559556787,23.1468144044321,60.1398891966759,1262.04986149584,53.6191135734072,8.34121487930332,1016.94822253047,-10.066620498615,2.20332409972299
"26","Wanshouxigong",2015,4,72.5228571428571,119.451428571429,9.84571428571429,50.1357142857143,848.714285714286,77.0042857142857,15.5067142857143,1010.93842857143,1.90028571428571,2.43442857142857
"27","Wanshouxigong",2015,5,51.6190476190476,90.3160173160173,8.62049062049062,42.1702741702742,763.059163059163,95.0822510822511,21.2438672438672,1003.62958152958,6.26594516594517,2.47215007215007
"28","Wanshouxigong",2015,6,59.6835994194485,81.4716981132076,6.89695210449927,37.3933236574746,852.685050798258,92.066763425254,24.532946298984,1000.45544267054,14.2306240928882,1.97169811320755
"29","Wanshouxigong",2015,7,61.7105624142661,77.5075445816187,4.97256515775034,38.2976680384088,976.954732510288,94.7709190672154,26.3971193415638,1001.27873799726,18.4757201646091,1.62620027434842
"30","Wanshouxigong",2015,8,47.0239436619718,69.5774647887324,3.13802816901408,35.6211267605634,923.802816901409,101.460563380282,26.5308450704225,1003.36295774648,18.5249295774648,1.62169014084507
"31","Wanshouxigong",2015,9,51.9556574923547,66.914373088685,4.88532110091743,43.8149847094801,934.097859327217,58.7033639143731,20.6631498470948,1011.13577981651,13.7475535168196,1.6243119266055
"32","Wanshouxigong",2015,10,76.7079889807163,97.5454545454545,5.23140495867769,55.6501377410468,1037.87878787879,35.5013774104683,14.2117079889807,1015.76060606061,4.15110192837466,1.82575757575758
"33","Wanshouxigong",2015,11,126.405940594059,132.168316831683,14.5544554455446,60.2531824611033,2094.76661951909,14.2418670438472,2.89108910891089,1023.41301272984,-1.15898161244696,1.55318246110325
"34","Wanshouxigong",2015,12,163.899569583931,173.400286944046,24.4533715925395,73.5738880918221,3001.86513629842,17.351506456241,-0.413342898134864,1024.28407460545,-7.20401721664275,1.8558106169297
"35","Wanshouxigong",2016,1,75.9347826086957,89.25,24.5679347826087,53.3233695652174,1649.86413043478,27.8410326086957,-4.59116847826087,1025.94279891304,-18.0702445652174,2.10122282608696
"36","Wanshouxigong",2016,2,45.3313696612666,57.8910162002946,16.0044182621502,34.3225331369661,933.873343151694,48.1737849779087,1.46156111929308,1022.51885125184,-15.0321060382916,2.47142857142857
"37","Wanshouxigong",2016,3,94.6393442622951,130.311475409836,20.3948087431694,54.0027322404372,1223.08743169399,47.9521857923497,9.174043715847,1016.77663934426,-8.79713114754098,2.05382513661202
"38","Wanshouxigong",2016,4,67.3896103896104,110.554112554113,10.994227994228,41.0822510822511,824.963924963925,73.3694083694084,16.5603174603175,1007.6823953824,-0.286291486291486,2.40880230880231
"39","Wanshouxigong",2016,5,54.5333333333333,94.3263888888889,9.27222222222222,37.7666666666667,732.222222222222,99.9666666666667,21.7073611111111,1005.50611111111,6.46027777777778,2.19763888888889
"40","Wanshouxigong",2016,6,64.5303265940902,83.0155520995334,5.34681181959565,35.5754276827372,856.454121306376,116.928460342146,25.3768273716952,1000.88802488336,14.7251944012442,1.78429237947123
"41","Wanshouxigong",2016,7,74.1465753424658,82.1958904109589,3.34657534246575,34.7684931506849,1002.46575342466,96.7698630136986,27.6531506849315,1000.64945205479,20.7264383561644,1.70260273972603
"42","Wanshouxigong",2016,8,50.5592747559275,64.6373779637378,2.63179916317992,39.9358437935844,933.47280334728,75.6345885634589,27.8516039051604,1003.61938633194,19.1808926080893,1.61422594142259
"43","Wanshouxigong",2016,9,56.1769230769231,68.6953846153846,2.70153846153846,50.4953846153846,848.307692307692,55.4938461538462,22.2330384615385,1009.54553846154,13.8455384615385,1.56753846153846
"44","Wanshouxigong",2016,10,83.1001371742113,94.1069958847737,3.28532235939643,60.7956104252401,1241.56378600823,20.1714677640604,13.3639974851395,1017.14733653406,7.29670781893004,1.48916323731139
"45","Wanshouxigong",2016,11,106.683544303797,136.689170182841,10.5161744022504,71.7271448663854,1816.45569620253,13.9423347398031,4.43839662447257,1020.54106891702,-3.72405063291139,1.55864978902954
"46","Wanshouxigong",2016,12,159.231724137931,171.546206896552,17.5089655172414,90.7420689655172,2643.44827586207,14.9365517241379,0.625655172413793,1023.43268965517,-9.16041379310345,1.41724137931034
"47","Wanshouxigong",2017,1,129.580792682927,145.310975609756,18.6448170731707,70.3993902439024,2207.92682926829,28.1753048780488,-1.15463033536585,1025.16384654472,-12.924237804878,1.95990853658537
"48","Wanshouxigong",2017,2,78.9794628751975,92.4296998420221,18.9368088467615,57.0505529225908,1191.1532385466,40.781990521327,2.56469194312796,1021.99088994207,-13.6587677725118,1.9654028436019
