"","station","year","month","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","WSPM"
"28","Shunyi",2015,6,66.5072072072072,80.2496996996997,4.35585585585586,32.4276276276276,1144.44444444444,83.8552552552553,24.4406906906907,1001.06576576577,14.5400900900901,1.81771771771772
"29","Shunyi",2015,7,63.2181818181818,73.1398601398601,3.15804195804196,29.0601398601399,785.314685314685,95.4027972027972,26.4029370629371,1001.97594405594,18.5482517482517,1.58685314685315
"30","Shunyi",2015,8,41.4320241691843,59.2990936555891,2.91540785498489,22.6631419939577,742.447129909366,80.8141993957704,26.0039274924471,1004.11888217523,18.3513595166163,1.56374622356495
"31","Shunyi",2015,9,46.5383360522023,57.4877650897227,3.13866231647635,36.0636215334421,692.006525285481,48.4518760195759,20.5166394779772,1011.82577487765,14.110603588907,1.56166394779772
"32","Shunyi",2015,10,74.7900146842878,89.3230543318649,4.26138032305433,48.7797356828194,873.274596182085,30.3759177679883,13.9847283406755,1016.44933920705,4.30455212922173,1.71277533039648
"33","Shunyi",2015,11,114.376947040498,116.311526479751,9.76635514018692,49.6448598130841,1772.58566978193,18.8426791277259,3.20498442367601,1024.38862928349,-1.45981308411215,1.58224299065421
"34","Shunyi",2015,12,151.434190620272,155.497730711044,14.1875945537065,64.6913767019667,2603.78214826021,16.1830559757943,-0.431316187594554,1025.13192133132,-7.96369137670197,1.66096822995461
"35","Shunyi",2016,1,69.0841654778887,76.5035663338088,15.5492154065621,44.4151212553495,1371.6119828816,33.7546362339515,-4.60912981455064,1026.97860199715,-18.2945791726106,2.27660485021398
"36","Shunyi",2016,2,46.7275541795666,52.9241486068111,12.0170278637771,30.0092879256966,848.297213622291,49.1470588235294,0.991950464396285,1023.26160990712,-14.9300309597523,2.5202786377709
"37","Shunyi",2016,3,100.936137071651,125.61214953271,17.9626168224299,56.4096573208723,1243.45794392523,46.7274143302181,8.798753894081,1017.63364485981,-8.62383177570093,1.95077881619938
"38","Shunyi",2016,4,73.6347517730496,103.63829787234,9.31382978723404,41.5585106382979,818.971631205674,72.1312056737589,16.7242907801418,1008.34911347518,-1.08085106382979,2.45212765957447
"39","Shunyi",2016,5,46.2469352014011,70.6777583187391,6.33975481611208,40.0402802101576,555.516637478109,92.6042031523643,21.7495621716287,1006.00402802102,6.19597197898424,2.37460595446585
"40","Shunyi",2016,6,53.4105754276827,63.0342146189736,3.76049766718507,31.796267496112,723.794712286159,112.03265940902,25.3353032659409,1001.34727838258,14.7642301710731,1.83592534992224
"41","Shunyi",2016,7,63.0264705882353,70.875,2.34705882352941,25.4426470588235,817.647058823529,98.925,27.4292647058824,1001.27191176471,20.5616176470588,1.75426470588235
"42","Shunyi",2016,8,46.5909090909091,58.4409090909091,2.46969696969697,30.1136363636364,706.515151515152,79.5151515151515,27.4339393939394,1004.13742424242,19.3234848484848,1.67045454545455
"43","Shunyi",2016,9,36.7844311377246,50.1077844311377,4.02994011976048,33.6826347305389,487.425149700599,49.5329341317365,19.9000998003992,1009.48682634731,10.1065868263473,1.86526946107784
"44","Shunyi",2016,10,82.8467741935484,97.758064516129,6.18548387096774,51.9983870967742,1098.06451612903,25.1822580645161,13.2138773041475,1017.85693548387,7.11822580645161,1.54854838709677
"45","Shunyi",2016,11,93.0679012345679,121.458333333333,16.5663580246914,63.2052469135802,1733.95061728395,20.4382716049383,4.15324074074074,1021.29012345679,-4.21219135802469,1.72237654320988
"46","Shunyi",2016,12,112.357037037037,124.014814814815,19.8859259259259,67.3081481481481,2278.66666666667,24.1140740740741,-0.140296296296296,1024.29451851852,-10.0674074074074,1.54859259259259
"47","Shunyi",2017,1,114.425304878049,127.414634146341,21.9923780487805,57.9771341463415,2179.26829268293,37.5762195121951,-1.73265733885017,1025.65022865854,-13.6,2.00853658536585
"48","Shunyi",2017,2,68.6777777777778,78.4587301587302,19.1539682539683,48.4936507936508,1216.34920634921,49.9444444444444,2.13619047619048,1022.63492063492,-13.2980952380952,2.20365079365079
